,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
357,Cow 6,2022-02-27,476.1633164471533,14.252905937761657,44.681426830529176
358,Cow 6,2022-02-28,446.63451038015694,23.77765719437726,57.87637757387212
359,Cow 6,2022-03-01,589.1466735791512,18.91992889052398,60.926824419600024
360,Cow 7,2022-01-01,519.3377444820684,22.910604634992676,59.92630331868323
361,Cow 7,2022-01-02,464.30992647707683,25.386876562572148,62.96038566673162
362,Cow 7,2022-01-03,493.7055050163227,23.45414622538106,39.163360513248634
363,Cow 7,2022-01-04,434.7835810181266,22.439639762352414,46.82444636752163
364,Cow 7,2022-01-05,567.1083330397387,23.634405268237785,61.87031374118219
365,Cow 7,2022-01-06,550.3190171918626,20.893974111309916,43.77564006596694
366,Cow 7,2022-01-07,411.2015371324924,22.323457341220937,48.57217367379137
367,Cow 7,2022-01-08,337.34239592558976,21.13407617780712,56.923993016528705
368,Cow 7,2022-01-09,381.0240783575982,16.392498998149588,58.52935320574252
369,Cow 7,2022-01-10,443.8010885320387,17.993978522062967,49.194878275794764
370,Cow 7,2022-01-11,386.51868249449547,23.389961123368447,45.95209594107416
371,Cow 7,2022-01-12,441.3328915308836,11.458036358532436,64.92125137627623
372,Cow 7,2022-01-13,491.404799531021,18.70727808943579,66.35301587996071
373,Cow 7,2022-01-14,660.4990996034874,16.003472968817697,55.946702522143646
374,Cow 7,2022-01-15,599.0744690341667,17.309286148988708,40.13982726252144
375,Cow 7,2022-01-16,582.914028709502,21.768438806212977,50.70065679002743
376,Cow 7,2022-01-17,259.4785955990177,22.296909360254023,44.04760735672338
377,Cow 7,2022-01-18,504.99677860362635,25.063743878701423,45.409813834121856
378,Cow 7,2022-01-19,425.5890105833213,23.83310098941393,54.419421154700785
379,Cow 7,2022-01-20,699.1077416540028,24.64831136312684,47.6087682763109
380,Cow 7,2022-01-21,492.8292137064765,28.254990422440862,48.08146098612897
381,Cow 7,2022-01-22,606.0704900243152,13.710179983321646,31.100970692107342
382,Cow 7,2022-01-23,379.8543792236996,27.9812953640461,64.40308984433754
383,Cow 7,2022-01-24,371.1134083526151,17.196993424266648,45.9587015200738
384,Cow 7,2022-01-25,442.321660444044,19.44190420461579,34.810353906310056
385,Cow 7,2022-01-26,635.9793397781209,17.917603130305523,55.63581490945377
386,Cow 7,2022-01-27,486.1495831708848,27.40431535254843,45.85474754747092
387,Cow 7,2022-01-28,514.4440214877194,16.864499430052312,60.03337089919596
388,Cow 7,2022-01-29,441.0603766698413,22.99923400738713,51.968164424373185
389,Cow 7,2022-01-30,591.255184020974,20.653488798867976,53.92116962686079
390,Cow 7,2022-01-31,424.5302999154001,17.32124242909827,30.354155845666924
391,Cow 7,2022-02-01,351.2410392316525,20.03896293533735,55.6291851845815
392,Cow 7,2022-02-02,434.23092773264693,16.5503652287756,54.60736811580827
393,Cow 7,2022-02-03,256.6602644322308,21.944738429132844,47.87114575329184
394,Cow 7,2022-02-04,522.1069833987033,26.677333320039917,44.83430416988766
395,Cow 7,2022-02-05,458.94536083998537,21.318805148506467,53.337516650775484
396,Cow 7,2022-02-06,496.8378223619205,17.841839347168914,68.98631815738025
397,Cow 7,2022-02-07,466.8047772644909,13.930500128676693,58.304454742451185
398,Cow 7,2022-02-08,525.344597947137,21.683058824431576,59.90292871310473
399,Cow 7,2022-02-09,494.1043996708902,21.138506968825507,49.34815461703225
400,Cow 7,2022-02-10,333.9012973283732,20.48469924179689,51.79153852601368
401,Cow 7,2022-02-11,435.84323629657956,14.780145136389027,50.71182655255003
402,Cow 7,2022-02-12,488.17042299806195,18.603357465376458,47.22748673417111
403,Cow 7,2022-02-13,288.68016287711094,21.769214777790072,49.49909389372413
404,Cow 7,2022-02-14,377.1684205244437,32.70596290790579,52.16510019371532
405,Cow 7,2022-02-15,612.0526718780633,22.050902638434,48.21528429009091
406,Cow 7,2022-02-16,412.66787739081747,15.989004847983004,46.399860053024774
407,Cow 7,2022-02-17,497.84705144942626,15.32135549179101,45.02642209495789
408,Cow 7,2022-02-18,538.2067601214858,8.576937246504805,39.31070060735382
409,Cow 7,2022-02-19,412.74865117531965,15.152641175002138,53.079128226492784
410,Cow 7,2022-02-20,533.5165277360265,24.88174419086022,49.9001187107982
411,Cow 7,2022-02-21,644.4684898856079,21.78099065857803,40.78156859474267
412,Cow 7,2022-02-22,445.0926806693932,26.995581770113116,57.84932447358274
413,Cow 7,2022-02-23,475.520593665342,17.94180153613857,42.303361035974234
414,Cow 7,2022-02-24,445.29562252160207,23.065933055175726,53.980980506576515
415,Cow 7,2022-02-25,595.2658834071872,17.20868081711742,49.78710793114725
416,Cow 7,2022-02-26,463.51731575572217,19.427338816123044,44.55102400437198
417,Cow 7,2022-02-27,344.83934693654726,17.314287296641304,44.845001581268505
418,Cow 7,2022-02-28,419.2017726594245,20.787927690509363,53.32054607251377
419,Cow 7,2022-03-01,568.1401178586041,22.518329623530086,68.19524478477433
420,Cow 8,2022-01-01,459.19633832562977,19.97628918625537,47.42582341971231
421,Cow 8,2022-01-02,430.95481095213773,13.734030163218888,40.1503211271495
422,Cow 8,2022-01-03,514.5826136534401,18.73544273423892,43.554241053993096
423,Cow 8,2022-01-04,644.1558002387397,19.816952987890854,59.8959211019011
424,Cow 8,2022-01-05,415.261837604576,13.970501452560185,53.63230186062809
425,Cow 8,2022-01-06,497.70323632196283,17.14553056327479,42.04439220248517
426,Cow 8,2022-01-07,644.4209444874341,10.845695128278276,53.235287684386535
427,Cow 8,2022-01-08,542.7537267408208,21.31945319463564,32.25934410505208
428,Cow 8,2022-01-09,476.2483922607484,21.267925835123016,38.80218679710115
429,Cow 8,2022-01-10,475.32278469649316,16.784318092119356,31.126661736931645
430,Cow 8,2022-01-11,581.4801566696294,20.303301098900544,58.325831851270046
431,Cow 8,2022-01-12,725.0960261738497,19.026571443011296,40.784306731279116
432,Cow 8,2022-01-13,326.9651092820128,22.403237845567293,41.40129459938154
433,Cow 8,2022-01-14,574.8933119912787,13.521364691485811,45.32513748874593
434,Cow 8,2022-01-15,349.0601986071839,23.395700685756967,55.492905388680306
435,Cow 8,2022-01-16,477.3834999649403,23.310458497655617,37.42953277553616
436,Cow 8,2022-01-17,398.28528529578244,18.327067728213155,47.92383408198746
437,Cow 8,2022-01-18,289.84109136399843,23.900021912766242,66.682009419429
438,Cow 8,2022-01-19,462.5669712751685,12.499104131251865,48.73797646563151
439,Cow 8,2022-01-20,509.7001625014612,9.686988910071614,67.3114690733644
440,Cow 8,2022-01-21,513.0979521166915,12.578651975072404,55.36416857341446
441,Cow 8,2022-01-22,566.8928119488521,13.120649680011459,53.295555213515875
442,Cow 8,2022-01-23,253.80363623948895,17.878648652694338,43.520139210432106
443,Cow 8,2022-01-24,447.45372012576576,14.61572898014315,33.72156177192015
444,Cow 8,2022-01-25,397.6383614317592,20.2962328793083,64.68866758548842
445,Cow 8,2022-01-26,535.2778739141131,14.59705547982589,64.82697102560557
446,Cow 8,2022-01-27,376.2372260825379,24.036965129236073,50.42437082829751
447,Cow 8,2022-01-28,219.15318430123168,19.153071703959924,47.127950348774704
448,Cow 8,2022-01-29,485.8560759021238,22.98925465064046,33.319810834118584
449,Cow 8,2022-01-30,419.5148253817028,19.02785638585881,50.68810413169953
450,Cow 8,2022-01-31,512.1932822251966,22.107754279303457,55.41796745058811
451,Cow 8,2022-02-01,335.6509441343216,8.50479029556545,54.34444799919873
452,Cow 8,2022-02-02,454.04225148637266,19.212974524853742,41.28797726612621
453,Cow 8,2022-02-03,545.4084348458673,17.898746173146222,47.079656579456
454,Cow 8,2022-02-04,267.18041834833866,24.222907432925933,45.0751788300187
455,Cow 8,2022-02-05,607.8419353422132,19.901791334220484,53.018657433307794
456,Cow 8,2022-02-06,443.37942317464154,22.147649504493643,38.90360141134832
457,Cow 8,2022-02-07,414.92579413829776,17.460657852516444,57.825867449652655
458,Cow 8,2022-02-08,549.1898505621875,17.601623948634447,61.438998404299696
459,Cow 8,2022-02-09,416.22826588622326,22.08745179749957,61.7698571239969
460,Cow 8,2022-02-10,572.9112212901481,19.26272317542368,72.8962888883456
461,Cow 8,2022-02-11,669.4840904834206,23.383113586813078,53.79420231255404
462,Cow 8,2022-02-12,410.549898343476,18.822819678120368,53.13399308806241
463,Cow 8,2022-02-13,509.1223279191189,14.703175950568907,54.32443090092967
464,Cow 8,2022-02-14,403.1852737708956,17.818422822603964,62.00652422663886
465,Cow 8,2022-02-15,361.99369239222005,17.20887242375336,73.2416607634396
466,Cow 8,2022-02-16,735.216981098741,25.618476806342734,62.154938593688144
467,Cow 8,2022-02-17,399.71644662222764,21.734664374917184,51.05713364687719
468,Cow 8,2022-02-18,565.9022501557561,19.874614355576664,50.64415479433707
469,Cow 8,2022-02-19,470.62117306004654,19.03426546604411,50.90871473611703
470,Cow 8,2022-02-20,416.5973769874117,16.61075093804745,50.99034394399935
471,Cow 8,2022-02-21,478.7445550231083,22.37795008335609,56.11692882668164
472,Cow 8,2022-02-22,533.4605914678764,18.487245804132478,31.977419566315703
473,Cow 8,2022-02-23,276.8109133483451,19.685544504090874,51.99541728081702
474,Cow 8,2022-02-24,609.7219083001089,29.40698556635296,44.285498987109236
475,Cow 8,2022-02-25,431.4657482962973,23.804535318597964,56.0964553180865
476,Cow 8,2022-02-26,404.32146258977025,18.659861812027057,66.21881699443595
477,Cow 8,2022-02-27,387.7308840457427,14.00957198758663,50.046257159594155
478,Cow 8,2022-02-28,396.11636055889863,17.04331775196977,51.737934523477854
479,Cow 8,2022-03-01,439.19281767333314,24.40907572069796,30.28225803768163
480,Cow 9,2022-01-01,507.19632127095514,27.522879726294324,52.362129009888626
481,Cow 9,2022-01-02,447.6332740881214,18.96723503087232,39.83710802468683
482,Cow 9,2022-01-03,471.55851640520694,23.416338533807107,40.91402216615026
483,Cow 9,2022-01-04,505.3380288419134,17.75770444834479,54.996539945201285
484,Cow 9,2022-01-05,536.8500382981415,25.453817134396033,51.87537736912082
485,Cow 9,2022-01-06,525.2183799988476,21.20203571516223,56.723729266490515
486,Cow 9,2022-01-07,553.3187062337499,19.03149083106645,57.31478298605853
487,Cow 9,2022-01-08,386.3874100043892,19.088118319373315,41.04122670090821
488,Cow 9,2022-01-09,489.5212936881208,10.501414747660387,52.99567576902198
489,Cow 9,2022-01-10,432.48842677785694,20.875045853049638,48.02573640022019
490,Cow 9,2022-01-11,507.4043004821589,19.774491954252472,45.55217664117929
491,Cow 9,2022-01-12,408.354977543343,18.727499429647576,41.205851396931244
492,Cow 9,2022-01-13,360.69746309170057,21.752286209343335,61.47077432113027
493,Cow 9,2022-01-14,376.76150916409165,22.298673157647784,72.93956345965395
494,Cow 9,2022-01-15,391.7622452363171,14.618470093551721,59.71775225155816
495,Cow 9,2022-01-16,474.71824437822136,21.7075368063092,47.769487964620964
496,Cow 9,2022-01-17,290.95157632532914,16.492937706360173,44.99182562559116
497,Cow 9,2022-01-18,410.2890490663368,23.062522704636997,57.119005200839055
498,Cow 9,2022-01-19,474.28302345589066,13.412563448890307,29.78560680731492
499,Cow 9,2022-01-20,375.7199787838901,16.275533746443106,50.30081288549095
500,Cow 9,2022-01-21,527.330253207818,13.780433838664717,35.45793845098743
501,Cow 9,2022-01-22,399.773851701593,24.924856600931673,41.66350881880616
502,Cow 9,2022-01-23,450.18772712534707,19.194924499884042,50.19125760158419
503,Cow 9,2022-01-24,512.3030290496563,20.031472089658298,30.92326758001198
504,Cow 9,2022-01-25,422.8733848682176,14.807610803280786,36.244007119624534
505,Cow 9,2022-01-26,454.2344150437469,26.220312120287737,48.88507054326036
506,Cow 9,2022-01-27,557.3524778169859,13.10002120771325,55.69354070882949
507,Cow 9,2022-01-28,515.2748292719684,30.107970818224132,70.89381896204512
508,Cow 9,2022-01-29,342.7908207185054,31.499794327577582,58.66936336039535
509,Cow 9,2022-01-30,507.5780675927049,16.64510652623753,48.73612912083721
510,Cow 9,2022-01-31,336.1151106296294,24.6674509512388,54.80189447474414
511,Cow 9,2022-02-01,430.5424662562028,33.21212064604694,52.09350493627487
512,Cow 9,2022-02-02,478.4166956687398,31.142971018705644,47.93507761103944
513,Cow 9,2022-02-03,357.5764656075344,21.57695376217526,46.61720951200932
514,Cow 9,2022-02-04,570.2310514470219,21.588469950494122,49.094727356484825
515,Cow 9,2022-02-05,484.931312890262,17.2021081671882,45.10181145121212
516,Cow 9,2022-02-06,394.81481810715707,25.694542635463442,55.94884515708697
517,Cow 9,2022-02-07,271.71581226146753,20.78603176533027,62.99568616394724
518,Cow 9,2022-02-08,700.5275570254323,18.938263468652664,50.15627599973949
519,Cow 9,2022-02-09,481.9721862785293,27.144872304695753,45.26397015323582
520,Cow 9,2022-02-10,551.3372726890157,19.5298295169719,56.50851883978435
521,Cow 9,2022-02-11,511.3413773841593,23.913499930873595,56.67374596554825
522,Cow 9,2022-02-12,411.0085697794034,10.189463610513643,27.767990745627223
523,Cow 9,2022-02-13,580.2897579925593,13.448676715199623,48.17038095510593
524,Cow 9,2022-02-14,506.8000738690843,31.618479251137742,42.25482764723653
525,Cow 9,2022-02-15,652.2733416016766,7.1329184649243835,58.34500499902207
526,Cow 9,2022-02-16,403.30879921280757,24.420970566811732,61.707096373398585
527,Cow 9,2022-02-17,429.054945356551,12.094760667130483,41.597640476315696
528,Cow 9,2022-02-18,581.839374548227,29.017542823550734,61.510224282369244
529,Cow 9,2022-02-19,462.20369846021634,27.127940562714326,37.10359975428362
530,Cow 9,2022-02-20,459.24938446524965,27.250756903934544,40.01970928441557
531,Cow 9,2022-02-21,356.3189782146803,14.841627390988048,48.372140276933926
532,Cow 9,2022-02-22,470.0582214776963,14.917667960154448,52.13192089786906
533,Cow 9,2022-02-23,232.9107891225177,25.75862188839557,44.28037124487496
534,Cow 9,2022-02-24,460.1946833328182,5.881617120657115,55.77963825610824
535,Cow 9,2022-02-25,585.1236545084673,18.280715735697516,50.863879364632155
536,Cow 9,2022-02-26,373.40936392466875,19.75017526299718,53.15619141384121
537,Cow 9,2022-02-27,552.1004299466678,17.53069622868896,48.32295576825927
538,Cow 9,2022-02-28,475.31902910360714,25.313962798939436,71.97222127562466
539,Cow 9,2022-03-01,364.8745450109314,15.389264838150782,45.440905558236366
540,Cow 10,2022-01-01,306.16722144697246,13.89169806621442,63.208702353226705
541,Cow 10,2022-01-02,466.08958891526134,24.870301819668526,47.898084225834936
542,Cow 10,2022-01-03,300.98646837595,14.701478256629558,56.960618793860476
543,Cow 10,2022-01-04,559.0984440186816,19.551156000800205,52.771122505009195
544,Cow 10,2022-01-05,547.5810920814355,18.741409854668905,57.73322976285671
545,Cow 10,2022-01-06,525.0252318935304,13.224110304543292,37.89074248870439
546,Cow 10,2022-01-07,382.66465169004704,16.997429493790484,44.54431172912234
547,Cow 10,2022-01-08,293.39469175269403,24.15218005469596,56.68134548689497
548,Cow 10,2022-01-09,570.8172417659479,13.223754984311139,60.40659928126906
549,Cow 10,2022-01-10,565.7969876245355,18.7813662221779,68.2675482159258
550,Cow 10,2022-01-11,616.9886467117691,30.415827085581967,47.10170633191809
551,Cow 10,2022-01-12,343.83261439835695,19.21742275022992,53.54721303193793
552,Cow 10,2022-01-13,396.42019652908766,21.576037472854942,40.64788533749909
553,Cow 10,2022-01-14,388.0903963043418,18.526757629279327,61.932488744505264
554,Cow 10,2022-01-15,364.74954680080606,21.88756012596401,48.048019347940134
555,Cow 10,2022-01-16,255.91436747083762,19.423087660735685,53.17857992832836
556,Cow 10,2022-01-17,528.4360077624725,21.535575700719246,57.72239527942895
557,Cow 10,2022-01-18,532.1367922088555,20.665948892856214,55.12769286464249
558,Cow 10,2022-01-19,481.1362648698388,17.4931542601145,58.10589871312472
559,Cow 10,2022-01-20,448.4715621607859,29.761750870598306,54.76134727287252
560,Cow 10,2022-01-21,512.277047658236,18.601526562791015,47.32218773834945
561,Cow 10,2022-01-22,367.5916191510692,15.141203351292198,57.37733661448857
562,Cow 10,2022-01-23,690.5281192061713,18.785157209198957,50.391561819917825
563,Cow 10,2022-01-24,212.251880631572,20.116436060765917,44.18914241867234
564,Cow 10,2022-01-25,643.037706400321,11.291116061497435,34.17568910125707
565,Cow 10,2022-01-26,507.9516279141819,28.671660499220643,67.74411891389983
566,Cow 10,2022-01-27,617.8109387465079,29.252923894017254,34.6767371099328
567,Cow 10,2022-01-28,425.92265376569134,18.057978815232183,52.17045215179144
568,Cow 10,2022-01-29,177.45922908562147,22.725453541418354,51.115573102975326
569,Cow 10,2022-01-30,436.44215013052644,17.359569855568473,40.16568477270863
570,Cow 10,2022-01-31,400.6737919923728,18.96849237040233,45.115465759190435
571,Cow 10,2022-02-01,482.41661894785085,16.783669931488575,50.90584860416671
572,Cow 10,2022-02-02,638.1079039451105,30.330008088873882,56.32046648543692
573,Cow 10,2022-02-03,284.3786494216214,31.326542034795676,44.876149943821204
574,Cow 10,2022-02-04,723.7614769138215,14.40495414920041,30.152754133718812
575,Cow 10,2022-02-05,365.23955278911103,21.98235781060853,41.79213095257831
576,Cow 10,2022-02-06,505.6956676250881,28.008222020074122,57.36763354863943
577,Cow 10,2022-02-07,429.49848193490004,9.50348085884057,45.59384369056721
578,Cow 10,2022-02-08,611.9918303294712,10.421956617276544,37.181251108601444
579,Cow 10,2022-02-09,476.4366203201604,18.860134559507603,51.55024892457228
580,Cow 10,2022-02-10,401.41598092587367,16.697708242542177,54.193887868404914
581,Cow 10,2022-02-11,412.34641016231024,18.202683581742217,26.604904394729388
582,Cow 10,2022-02-12,500.8104162679367,11.615758825399318,30.401942190848885
583,Cow 10,2022-02-13,340.15607590889476,19.19084982470339,51.65051796804078
584,Cow 10,2022-02-14,369.10321576821275,18.324146647034393,47.922120334436734
585,Cow 10,2022-02-15,424.8455681475215,20.999470230109935,39.70038304729235
586,Cow 10,2022-02-16,385.6157289994006,20.010473212790174,37.33344499968338
587,Cow 10,2022-02-17,422.136097355923,20.536488523612444,56.87029471865844
588,Cow 10,2022-02-18,434.3329576105167,16.708705116794736,39.88020099006914
589,Cow 10,2022-02-19,421.30240972431335,25.009687938182566,54.183449944707306
590,Cow 10,2022-02-20,333.49103070558124,19.239230911212342,37.96015404129716
591,Cow 10,2022-02-21,312.8339628525322,15.751632156579262,56.67677453074157
